leg,origin_bar,entry_time,entry_price,atr_frozen,momentum_prev,momentum_prev2,vwap_prev,vwap_prev2,upper_barrier,lower_barrier,label,bars_to_label,exit_touch_time
2,63001,2020-10-16 22:15:00,11314.90000000,28.44444444,99.70383429,99.75358146,11365.26937450,11364.94674847,11422.98888889,11247.01060000,1,34,2020-10-18 06:43:00
0,63003,2020-10-16 22:15:00,11314.90000000,28.44444444,99.68989516,99.75851584,11365.76882444,11365.51774019,11422.98888889,11247.01060000,1,34,2020-10-18 06:43:00
3,63001,2020-10-16 22:30:00,11326.80000000,28.40111111,99.70383429,99.75358146,11365.26937450,11364.94674847,11434.72422222,11258.83920000,1,33,2020-10-18 06:43:00
1,63003,2020-10-16 22:30:00,11326.80000000,28.40111111,99.68989516,99.75851584,11365.76882444,11365.51774019,11434.72422222,11258.83920000,1,33,2020-10-18 06:43:00
2,63003,2020-10-16 22:45:00,11326.30000000,28.19000000,99.68989516,99.75851584,11365.76882444,11365.51774019,11433.42200000,11258.34220000,1,32,2020-10-18 06:43:00
3,63003,2020-10-16 23:00:00,11329.80000000,27.99000000,99.68989516,99.75851584,11365.76882444,11365.51774019,11436.16200000,11261.82120000,1,31,2020-10-18 06:43:00
0,63014,2020-10-18 01:00:00,11357.00000000,28.57888889,100.55426188,100.59392094,11364.88193248,11364.80584237,11465.59977778,11288.85800000,0,50,
1,63014,2020-10-18 01:15:00,11364.20000000,28.58333333,100.55426188,100.59392094,11364.88193248,11364.80584237,11472.81666667,11296.01480000,0,50,
2,63014,2020-10-18 01:30:00,11372.90000000,28.57333333,100.55426188,100.59392094,11364.88193248,11364.80584237,11481.47866667,11304.66260000,0,50,
3,63014,2020-10-18 01:45:00,11376.10000000,28.55111111,100.55426188,100.59392094,11364.88193248,11364.80584237,11484.59422222,11307.84340000,0,50,
0,63120,2020-10-19 03:30:00,11416.00000000,14.67777778,99.32997450,99.66793624,11384.42243509,11383.44411963,11471.77555556,11347.50400000,1,26,2020-10-19 09:59:00
1,63120,2020-10-19 03:45:00,11419.00000000,14.69000000,99.32997450,99.66793624,11384.42243509,11383.44411963,11474.82200000,11350.48600000,1,26,2020-10-19 10:00:00
2,63120,2020-10-19 04:00:00,11403.80000000,14.83444444,99.32997450,99.66793624,11384.42243509,11383.44411963,11460.17088889,11335.37720000,1,21,2020-10-19 09:09:00
3,63120,2020-10-19 04:15:00,11421.30000000,14.94333333,99.32997450,99.66793624,11384.42243509,11383.44411963,11478.08466667,11352.77220000,1,24,2020-10-19 10:04:00
0,63163,2020-10-19 14:15:00,11610.10000000,18.26222222,101.26294122,101.55952568,11457.96718721,11453.79135226,11679.49644444,11540.43940000,1,5,2020-10-19 15:18:00
1,63163,2020-10-19 14:30:00,11638.60000000,18.51000000,101.26294122,101.55952568,11457.96718721,11453.79135226,11708.93800000,11568.76840000,1,5,2020-10-19 15:41:00
2,63163,2020-10-19 14:45:00,11621.80000000,18.58666667,101.26294122,101.55952568,11457.96718721,11453.79135226,11692.42933333,11552.06920000,1,3,2020-10-19 15:18:00
3,63163,2020-10-19 15:00:00,11639.90000000,18.78111111,101.26294122,101.55952568,11457.96718721,11453.79135226,11711.26822222,11570.06060000,1,3,2020-10-19 15:41:00
0,63173,2020-10-19 16:45:00,11746.70000000,22.08222222,101.40796436,102.24449525,11506.36471646,11501.81022238,11830.61244444,11676.21980000,0,8,2020-10-19 18:44:00
1,63173,2020-10-19 17:00:00,11748.70000000,22.09888889,101.40796436,102.24449525,11506.36471646,11501.81022238,11832.67577778,11678.20780000,0,7,2020-10-19 18:44:00
2,63173,2020-10-19 17:15:00,11733.80000000,22.33222222,101.40796436,102.24449525,11506.36471646,11501.81022238,11818.66244444,11663.39720000,0,7,2020-10-19 18:46:00
3,63173,2020-10-19 17:30:00,11733.60000000,22.36888889,101.40796436,102.24449525,11506.36471646,11501.81022238,11818.60177778,11663.19840000,0,6,2020-10-19 18:46:00
0,63181,2020-10-19 18:45:00,11684.60000000,23.36444444,100.32109068,100.75001289,11531.47712174,11529.22642309,11773.38488889,11614.49240000,1,22,2020-10-21 00:00:00
1,63181,2020-10-19 19:00:00,11655.70000000,23.53555556,100.32109068,100.75001289,11531.47712174,11529.22642309,11745.13511111,11585.76580000,1,15,2020-10-19 22:34:00
2,63181,2020-10-19 19:15:00,11674.20000000,23.74777778,100.32109068,100.75001289,11531.47712174,11529.22642309,11764.44155556,11604.15480000,1,20,2020-10-21 00:00:00
3,63181,2020-10-19 19:30:00,11670.40000000,23.93555556,100.32109068,100.75001289,11531.47712174,11529.22642309,11761.35511111,11600.37760000,1,13,2020-10-19 22:43:00
0,63231,2020-10-21 07:15:00,12196.30000000,36.04222222,100.05332415,100.14574753,11740.47852206,11736.43922427,12333.26044444,12123.12220000,1,19,2020-10-21 11:56:00
1,63231,2020-10-21 07:30:00,12183.30000000,36.24000000,100.05332415,100.14574753,11740.47852206,11736.43922427,12321.01200000,12110.20020000,1,18,2020-10-21 11:52:00
2,63231,2020-10-21 07:45:00,12155.80000000,36.72555556,100.05332415,100.14574753,11740.47852206,11736.43922427,12295.35711111,12082.86520000,1,17,2020-10-21 11:48:00
3,63231,2020-10-21 08:00:00,12187.60000000,36.86777778,100.05332415,100.14574753,11740.47852206,11736.43922427,12327.69755556,12114.47440000,1,16,2020-10-21 11:56:00
0,63261,2020-10-21 14:45:00,12705.10000000,44.69666667,104.08569556,104.19817001,11945.86566062,11933.47486095,12874.94733333,12628.86940000,1,7,2020-10-21 16:24:00
1,63261,2020-10-21 15:00:00,12725.50000000,44.93000000,104.08569556,104.19817001,11945.86566062,11933.47486095,12896.23400000,12649.14700000,0,2,2020-10-21 15:22:00
2,63261,2020-10-21 15:15:00,12712.90000000,45.07111111,104.08569556,104.19817001,11945.86566062,11933.47486095,12884.17022222,12636.62260000,0,1,2020-10-21 15:22:00
3,63261,2020-10-21 15:30:00,12672.40000000,46.10333333,104.08569556,104.19817001,11945.86566062,11933.47486095,12847.59266667,12596.36560000,1,4,2020-10-21 16:21:00
0,63276,2020-10-21 18:30:00,12743.90000000,51.34444444,100.14852652,100.47777594,12084.66383469,12078.34027929,12939.00888889,12667.43660000,0,6,2020-10-21 19:52:00
1,63276,2020-10-21 18:45:00,12762.60000000,51.34000000,100.14852652,100.47777594,12084.66383469,12078.34027929,12957.69200000,12686.02440000,0,5,2020-10-21 19:45:00
2,63276,2020-10-21 19:00:00,12767.20000000,51.43777778,100.14852652,100.47777594,12084.66383469,12078.34027929,12962.66355556,12690.59680000,0,4,2020-10-21 19:45:00
3,63276,2020-10-21 19:15:00,12739.30000000,51.73222222,100.14852652,100.47777594,12084.66383469,12078.34027929,12935.88244444,12662.86420000,0,3,2020-10-21 19:53:00
0,63282,2020-10-21 20:00:00,12678.20000000,52.89333333,98.77058759,99.72408726,12123.86911155,12114.70316312,12879.19466667,12602.13080000,1,6,2020-10-21 21:18:00
1,63282,2020-10-21 20:15:00,12711.10000000,53.06111111,98.77058759,99.72408726,12123.86911155,12114.70316312,12912.73222222,12634.83340000,1,5,2020-10-21 21:23:00
2,63282,2020-10-21 20:30:00,12726.60000000,53.27666667,98.77058759,99.72408726,12123.86911155,12114.70316312,12929.05133333,12650.24040000,1,4,2020-10-21 21:23:00
3,63282,2020-10-21 20:45:00,12768.80000000,53.37555556,98.77058759,99.72408726,12123.86911155,12114.70316312,12971.62711111,12692.18720000,1,3,2020-10-21 21:25:00
0,63295,2020-10-21 23:15:00,12886.90000000,63.73222222,101.00559623,103.62519515,12232.79777036,12214.98209429,13129.08244444,12809.57860000,0,1,2020-10-21 23:20:00
1,63295,2020-10-21 23:30:00,12852.50000000,65.10888889,101.00559623,103.62519515,12232.79777036,12214.98209429,13099.91377778,12775.38500000,0,2,2020-10-21 23:47:00
2,63295,2020-10-21 23:45:00,12807.90000000,65.78555556,101.00559623,103.62519515,12232.79777036,12214.98209429,13057.88511111,12731.05260000,0,11,2020-10-22 02:26:00
0,63297,2020-10-21 23:45:00,12807.90000000,65.78555556,100.76949102,101.37959866,12252.91519108,12243.47775173,13057.88511111,12731.05260000,0,11,2020-10-22 02:26:00
3,63295,2020-10-22 00:00:00,12789.30000000,66.30000000,101.00559623,103.62519515,12232.79777036,12214.98209429,13041.24000000,12712.56420000,0,10,2020-10-22 02:28:00
1,63297,2020-10-22 00:00:00,12789.30000000,66.30000000,100.76949102,101.37959866,12252.91519108,12243.47775173,13041.24000000,12712.56420000,0,10,2020-10-22 02:28:00
2,63297,2020-10-22 00:15:00,12901.10000000,67.18000000,100.76949102,101.37959866,12252.91519108,12243.47775173,13156.38400000,12823.69340000,0,8,2020-10-22 02:09:00
3,63297,2020-10-22 00:30:00,12857.30000000,67.88444444,100.76949102,101.37959866,12252.91519108,12243.47775173,13115.26088889,12780.15620000,0,8,2020-10-22 02:20:00
0,63308,2020-10-22 02:30:00,12718.20000000,68.57222222,96.28965100,97.74147228,12353.63452364,12345.99457681,12978.77444444,12641.89080000,1,35,2020-10-22 11:06:00
1,63308,2020-10-22 02:45:00,12776.20000000,68.93333333,96.28965100,97.74147228,12353.63452364,12345.99457681,13038.14666667,12699.54280000,0,8,2020-10-22 04:36:00
2,63308,2020-10-22 03:00:00,12795.20000000,68.13444444,96.28965100,97.74147228,12353.63452364,12345.99457681,13054.11088889,12718.42880000,0,4,2020-10-22 03:57:00
3,63308,2020-10-22 03:15:00,12776.90000000,67.73000000,96.28965100,97.74147228,12353.63452364,12345.99457681,13034.27400000,12700.23860000,0,6,2020-10-22 04:32:00
0,63395,2020-10-23 00:15:00,12893.10000000,55.52888889,98.00772283,98.73312676,12864.69374118,12859.24940073,13104.10977778,12815.74140000,0,50,
1,63395,2020-10-23 00:30:00,12904.40000000,55.77222222,98.00772283,98.73312676,12864.69374118,12859.24940073,13116.33444444,12826.97360000,0,50,
2,63395,2020-10-23 00:45:00,12837.30000000,56.01444444,98.00772283,98.73312676,12864.69374118,12859.24940073,13050.15488889,12760.27620000,0,50,
3,63395,2020-10-23 01:00:00,12905.70000000,55.66777778,98.00772283,98.73312676,12864.69374118,12859.24940073,13117.23755556,12828.26580000,0,50,
0,63470,2020-10-23 19:00:00,12850.60000000,47.80555556,99.37824315,99.46464490,12942.21042514,12941.61718120,13032.26111111,12773.49640000,0,50,
1,63470,2020-10-23 19:15:00,12863.60000000,47.33555556,99.37824315,99.46464490,12942.21042514,12941.61718120,13043.47511111,12786.41840000,0,50,
2,63470,2020-10-23 19:30:00,12857.50000000,46.70777778,99.37824315,99.46464490,12942.21042514,12941.61718120,13034.98955556,12780.35500000,0,50,
3,63470,2020-10-23 19:45:00,12872.20000000,46.34444444,99.37824315,99.46464490,12942.21042514,12941.61718120,13048.30888889,12794.96680000,0,50,
0,63478,2020-10-23 21:00:00,12918.20000000,43.40111111,101.08633594,101.26432457,12948.85357002,12947.68912259,13083.12422222,12840.69080000,0,50,
1,63478,2020-10-23 21:15:00,12901.60000000,43.15888889,101.08633594,101.26432457,12948.85357002,12947.68912259,13065.60377778,12824.19040000,0,50,
0,63479,2020-10-23 21:15:00,12901.60000000,43.15888889,101.08126743,101.08633594,12949.36545092,12948.85357002,13065.60377778,12824.19040000,0,50,
2,63478,2020-10-23 21:30:00,12886.90000000,42.26333333,101.08633594,101.26432457,12948.85357002,12947.68912259,13047.50066667,12809.57860000,0,50,
1,63479,2020-10-23 21:30:00,12886.90000000,42.26333333,101.08126743,101.08633594,12949.36545092,12948.85357002,13047.50066667,12809.57860000,0,50,
3,63478,2020-10-23 21:45:00,12880.00000000,41.60333333,101.08633594,101.26432457,12948.85357002,12947.68912259,13038.09266667,12802.72000000,0,50,
2,63479,2020-10-23 21:45:00,12880.00000000,41.60333333,101.08126743,101.08633594,12949.36545092,12948.85357002,13038.09266667,12802.72000000,0,50,
0,63481,2020-10-23 21:45:00,12880.00000000,41.60333333,100.47117927,100.87501663,12949.38985208,12949.30228068,13038.09266667,12802.72000000,0,50,
3,63479,2020-10-23 22:00:00,12889.70000000,41.17333333,101.08126743,101.08633594,12949.36545092,12948.85357002,13046.15866667,12812.36180000,0,50,
1,63481,2020-10-23 22:00:00,12889.70000000,41.17333333,100.47117927,100.87501663,12949.38985208,12949.30228068,13046.15866667,12812.36180000,0,50,
2,63481,2020-10-23 22:15:00,12917.80000000,41.19444444,100.47117927,100.87501663,12949.38985208,12949.30228068,13074.33888889,12840.29320000,0,50,
3,63481,2020-10-23 22:30:00,12919.40000000,40.77333333,100.47117927,100.87501663,12949.38985208,12949.30228068,13074.33866667,12841.88360000,0,50,
0,63490,2020-10-24 00:00:00,12916.40000000,38.10222222,100.10074864,100.22710890,12948.77099213,12948.12065450,13061.18844444,12838.90160000,0,50,
1,63490,2020-10-24 00:15:00,12904.20000000,37.91888889,100.10074864,100.22710890,12948.77099213,12948.12065450,13048.29177778,12826.77480000,0,50,
2,63490,2020-10-24 00:30:00,12872.30000000,37.91444444,100.10074864,100.22710890,12948.77099213,12948.12065450,13016.37488889,12795.06620000,0,50,
3,63490,2020-10-24 00:45:00,12900.80000000,37.72777778,100.10074864,100.22710890,12948.77099213,12948.12065450,13044.16555556,12823.39520000,0,50,
0,63609,2020-10-25 05:45:00,13186.30000000,32.26555556,100.53751963,101.05731436,13027.77637107,13024.71960042,13308.90911111,13107.18220000,0,1,2020-10-25 05:45:00
1,63609,2020-10-25 06:00:00,12947.90000000,35.15333333,100.53751963,101.05731436,13027.77637107,13024.71960042,13081.48266667,12870.21260000,0,50,
0,63610,2020-10-25 06:00:00,12947.90000000,35.15333333,98.54336791,100.53751963,13028.68905989,13027.77637107,13081.48266667,12870.21260000,0,50,
2,63609,2020-10-25 06:15:00,12978.70000000,35.94555556,100.53751963,101.05731436,13027.77637107,13024.71960042,13115.29311111,12900.82780000,0,20,2020-10-25 11:14:00
1,63610,2020-10-25 06:15:00,12978.70000000,35.94555556,98.54336791,100.53751963,13028.68905989,13027.77637107,13115.29311111,12900.82780000,0,20,2020-10-25 11:14:00
3,63609,2020-10-25 06:30:00,12992.30000000,36.00666667,100.53751963,101.05731436,13027.77637107,13024.71960042,13129.12533333,12914.34620000,0,19,2020-10-25 11:12:00
2,63610,2020-10-25 06:30:00,12992.30000000,36.00666667,98.54336791,100.53751963,13028.68905989,13027.77637107,13129.12533333,12914.34620000,0,19,2020-10-25 11:12:00
3,63610,2020-10-25 06:45:00,13023.50000000,36.28333333,98.54336791,100.53751963,13028.68905989,13027.77637107,13161.37666667,12945.35900000,0,15,2020-10-25 10:28:00
0,63631,2020-10-25 11:15:00,12894.70000000,38.98000000,99.21594879,99.60084437,13041.59889634,13041.45494112,13042.82400000,12817.33180000,0,50,
1,63631,2020-10-25 11:30:00,12930.90000000,39.40777778,99.21594879,99.60084437,13041.59889634,13041.45494112,13080.64955556,12853.31460000,0,50,
2,63631,2020-10-25 11:45:00,12934.90000000,39.68666667,99.21594879,99.60084437,13041.59889634,13041.45494112,13085.70933333,12857.29060000,0,50,
3,63631,2020-10-25 12:00:00,12944.10000000,39.78555556,99.21594879,99.60084437,13041.59889634,13041.45494112,13095.28511111,12866.43540000,0,50,
0,63724,2020-10-26 10:30:00,13058.00000000,26.47000000,99.95866377,100.04210268,13053.76256392,13053.72634308,13158.58600000,12979.65200000,1,4,2020-10-26 11:15:00
1,63724,2020-10-26 10:45:00,13077.10000000,26.59333333,99.95866377,100.04210268,13053.76256392,13053.72634308,13178.15466667,12998.63740000,1,11,2020-10-26 13:27:00
2,63724,2020-10-26 11:00:00,13092.80000000,26.42555556,99.95866377,100.04210268,13053.76256392,13053.72634308,13193.21711111,13014.24320000,1,11,2020-10-26 13:30:00
3,63724,2020-10-26 11:15:00,13153.10000000,26.91444444,99.95866377,100.04210268,13053.76256392,13053.72634308,13255.37488889,13074.18140000,0,17,2020-10-26 15:19:00
0,63765,2020-10-26 20:45:00,13024.00000000,42.00666667,100.86819136,101.44883509,13016.04775909,13015.89301773,13183.62533333,12945.85600000,0,50,
1,63765,2020-10-26 21:00:00,12997.20000000,42.16444444,100.86819136,101.44883509,13016.04775909,13015.89301773,13157.42488889,12919.21680000,1,45,2020-10-27 08:02:00
2,63765,2020-10-26 21:15:00,13028.80000000,42.57000000,100.86819136,101.44883509,13016.04775909,13015.89301773,13190.56600000,12950.62720000,0,50,
3,63765,2020-10-26 21:30:00,13039.60000000,42.60111111,100.86819136,101.44883509,13016.04775909,13015.89301773,13201.48422222,12961.36240000,0,50,
0,63852,2020-10-27 18:30:00,13569.20000000,45.42888889,101.34298369,102.74462561,13167.02930903,13160.42389843,13741.82977778,13487.78480000,1,14,2020-10-27 21:51:00
1,63852,2020-10-27 18:45:00,13611.00000000,45.90222222,101.34298369,102.74462561,13167.02930903,13160.42389843,13785.42844444,13529.33400000,1,32,2020-10-28 02:39:00
2,63852,2020-10-27 19:00:00,13636.50000000,46.28555556,101.34298369,102.74462561,13167.02930903,13160.42389843,13812.38511111,13554.68100000,1,31,2020-10-28 02:43:00
3,63852,2020-10-27 19:15:00,13626.70000000,46.23777778,101.34298369,102.74462561,13167.02930903,13160.42389843,13802.40355556,13544.93980000,1,30,2020-10-28 02:41:00
0,63873,2020-10-27 23:45:00,13648.90000000,50.59444444,99.87487835,100.20425495,13248.84444617,13244.61804206,13841.15888889,13567.00660000,0,31,2020-10-28 07:24:00
1,63873,2020-10-28 00:00:00,13636.50000000,50.90777778,99.87487835,100.20425495,13248.84444617,13244.61804206,13829.94955556,13554.68100000,1,12,2020-10-28 02:50:00
2,63873,2020-10-28 00:15:00,13681.80000000,51.61888889,99.87487835,100.20425495,13248.84444617,13244.61804206,13877.95177778,13599.70920000,0,29,2020-10-28 07:19:00
3,63873,2020-10-28 00:30:00,13694.10000000,51.65555556,99.87487835,100.20425495,13248.84444617,13244.61804206,13890.39111111,13611.93540000,0,28,2020-10-28 07:19:00
0,63903,2020-10-28 07:15:00,13661.70000000,59.09777778,99.07175750,99.19034790,13435.23762965,13428.58505637,13886.27155556,13579.72980000,0,1,2020-10-28 07:24:00
1,63903,2020-10-28 07:30:00,13595.40000000,60.18777778,99.07175750,99.19034790,13435.23762965,13428.58505637,13824.11355556,13513.82760000,0,15,2020-10-28 11:01:00
0,63904,2020-10-28 07:30:00,13595.40000000,60.18777778,98.67180526,99.07175750,13441.61499558,13435.23762965,13824.11355556,13513.82760000,0,15,2020-10-28 11:01:00
2,63903,2020-10-28 07:45:00,13621.70000000,60.61666667,99.07175750,99.19034790,13435.23762965,13428.58505637,13852.04333333,13539.96980000,0,10,2020-10-28 10:03:00
1,63904,2020-10-28 07:45:00,13621.70000000,60.61666667,98.67180526,99.07175750,13441.61499558,13435.23762965,13852.04333333,13539.96980000,0,10,2020-10-28 10:03:00
3,63903,2020-10-28 08:00:00,13654.00000000,60.84666667,99.07175750,99.19034790,13435.23762965,13428.58505637,13885.21733333,13572.07600000,0,2,2020-10-28 08:19:00
2,63904,2020-10-28 08:00:00,13654.00000000,60.84666667,98.67180526,99.07175750,13441.61499558,13435.23762965,13885.21733333,13572.07600000,0,2,2020-10-28 08:19:00
3,63904,2020-10-28 08:15:00,13619.80000000,61.27777778,98.67180526,99.07175750,13441.61499558,13435.23762965,13852.65555556,13538.08120000,0,8,2020-10-28 10:03:00
0,63919,2020-10-28 11:15:00,13478.40000000,60.20666667,98.94580746,99.63810491,13494.53646922,13492.50853077,13707.18533333,13397.52960000,0,1,2020-10-28 11:23:00
1,63919,2020-10-28 11:30:00,13404.70000000,61.66666667,98.94580746,99.63810491,13494.53646922,13492.50853077,13639.03333333,13324.27180000,0,2,2020-10-28 11:56:00
0,63920,2020-10-28 11:30:00,13404.70000000,61.66666667,98.16902131,98.94580746,13494.69750284,13494.53646922,13639.03333333,13324.27180000,0,2,2020-10-28 11:56:00
2,63919,2020-10-28 11:45:00,13400.90000000,61.89000000,98.94580746,99.63810491,13494.53646922,13492.50853077,13636.08200000,13320.49460000,0,1,2020-10-28 11:57:00
1,63920,2020-10-28 11:45:00,13400.90000000,61.89000000,98.16902131,98.94580746,13494.69750284,13494.53646922,13636.08200000,13320.49460000,0,1,2020-10-28 11:57:00
