breakeven_R,atr14_pct,atr_ratio_14_90,vol20,vol200,vol_ratio_20_200,range_pct,dist_ema20_atr,dist_ema50_atr,dist_ema200_atr,ret20_atr,ret50_atr,pos_in_range50,dist_hh20_atr,mom14,mom_diff,vwap_dist_atr,vwap_slope_atr,rsi14,vol_ratio_volume,gap_open_atr,hour,dow,label,entry_time,label_end_time,origin_bar,entry_bar,entry_price,leg,entry_vs_base_R
2.53764607,0.00437107,1.09095202,0.00346617,0.00345623,1.00287356,0.00793181,-2.39520422,-2.70458812,-2.53685005,-3.53041315,-3.70158607,0.02608330,-4.26643409,98.41313227,-0.51379343,-0.34645910,0.04529899,26.73549712,1.20909871,-0.00859256,21,1,0,2025-01-28 21:00:00,2025-01-28 21:50:00,199030,199030,101171.10000000,0,0.00000000
2.54127047,0.00421116,1.04954617,0.00332367,0.00345608,0.96168763,0.00361054,-2.18738502,-2.63127737,-2.53910002,-2.38769148,-3.77417625,0.06914146,-4.35936714,98.83096731,0.41783504,-0.33609417,0.04439256,30.87516375,1.05581012,-0.00985486,21,1,0,2025-01-28 21:15:00,2025-01-28 21:44:00,199030,199031,101199.60000000,1,0.04695017
2.53414379,0.00413320,1.03286644,0.00333161,0.00345850,0.96331134,0.00306498,-1.65223416,-2.18835335,-2.16218207,-1.49623240,-3.42923386,0.13092509,-4.03545978,98.87779527,0.04682796,0.01139877,0.04555178,31.88930517,0.86184399,0.02386716,21,1,0,2025-01-28 21:30:00,2025-01-28 21:37:00,199030,199032,101380.90000000,2,0.34561912
2.57297715,0.00425881,1.04843827,0.00350744,0.00348890,1.00531189,0.00821500,-2.88888382,-3.57102568,-3.65448321,-3.82081050,-4.85127505,0.03604292,-5.52146177,97.77312348,-1.10467179,-1.60157791,0.03402172,16.14807817,1.20813701,-0.03171378,21,1,1,2025-01-28 21:45:00,2025-01-29 05:08:00,199030,199033,100680.30000000,3,-0.80853129
2.59776321,0.00451992,1.10202493,0.00360119,0.00350181,1.02838000,0.00663574,-3.36995665,-4.19891658,-4.40501762,-4.32862503,-4.81218274,0.01707807,-6.21628780,97.50510893,-0.26801455,-2.53891294,0.03259246,14.94943974,1.14132884,-0.01412492,22,1,1,2025-01-28 22:00:00,2025-01-29 01:04:00,199034,199034,100238.70000000,0,0.00000000
2.60625004,0.00458632,1.11425771,0.00334693,0.00352493,0.94950090,0.00617977,-1.90905643,-2.80789029,-3.09341424,-4.75290482,-3.85367738,0.17557854,-4.89978368,98.33421297,0.82910404,-1.34649029,0.05101125,28.13420412,1.19462378,0.04780593,22,1,1,2025-01-28 22:15:00,2025-01-29 06:20:00,199034,199035,100818.70000000,1,0.96436473
2.61905966,0.00471331,1.13968168,0.00334385,0.00352398,0.94888420,0.00578460,-1.96948999,-2.93301079,-3.29782690,-4.55290380,-4.75653863,0.13326944,-5.09129237,98.53470422,0.20049125,-1.69328718,0.06470767,29.73982727,1.10795005,0.01454535,22,1,1,2025-01-28 22:30:00,2025-01-29 05:08:00,199034,199036,100653.40000000,2,0.68952078
2.59041442,0.00475911,1.16358954,0.00339144,0.00353083,0.96052105,0.00533116,-1.18089619,-2.16805388,-2.59071449,-3.01217608,-4.11177022,0.21986075,-4.38755334,98.96092388,0.42621966,-1.10873937,0.07625075,36.30986207,0.72003732,-0.00520346,22,1,1,2025-01-28 22:45:00,2025-01-29 06:24:00,199034,199037,100951.20000000,3,1.18467219
2.19449958,0.00626912,1.80912657,0.00502527,0.00285968,1.75728319,0.00882725,1.35266855,1.64862302,1.84143749,1.84109843,1.35066338,0.80572437,-0.76442456,101.38930700,-0.32524027,1.83053171,0.01980452,64.25581583,1.98681872,0.01265042,20,2,1,2025-01-29 20:15:00,2025-01-30 03:36:00,199123,199123,103403.90000000,0,0.00000000
2.24201084,0.00719739,2.03277401,0.00529841,0.00291697,1.81640572,0.01597059,2.18870216,2.56966981,2.81271964,3.22248221,2.22626793,0.90570374,-0.41521135,102.24670212,0.85739512,2.80437480,0.02719972,69.61163388,1.78930570,0.02570102,20,2,0,2025-01-29 20:30:00,2025-01-29 21:07:00,199123,199124,104354.80000000,1,1.53266302
2.25830595,0.00754535,2.11588705,0.00528657,0.00291798,1.81172420,0.00799058,1.78953130,2.24977998,2.54803575,3.14091644,1.97257587,0.85111989,-0.64646483,101.97428528,-0.27241684,2.53583609,0.02984135,67.56173538,1.70382322,0.01118759,20,2,0,2025-01-29 20:45:00,2025-01-29 22:00:00,199123,199125,104256.50000000,2,1.37422283
2.25384516,0.00774058,2.17539347,0.00530142,0.00291858,1.81644099,0.00469735,1.51053100,2.03536224,2.38536875,2.80657190,1.69381338,0.83320158,-0.70641690,101.79214516,-0.18214012,2.37145627,0.02598708,66.13365701,1.51122571,-0.01661574,21,2,0,2025-01-29 21:00:00,2025-01-29 22:01:00,199123,199126,104173.10000000,3,1.23979850
2.27645806,0.00810692,2.25563000,0.00540136,0.00291201,1.85485781,0.00407537,0.22817883,0.85527822,1.38115883,1.51394836,1.23113332,0.63211828,-1.49750147,100.76278133,-0.38147961,1.39051522,0.00734972,57.21760598,0.82646917,-0.01108378,22,2,1,2025-01-29 22:15:00,2025-01-30 03:40:00,199131,199131,103490.40000000,0,0.00000000
2.27654400,0.00814537,2.26596890,0.00541256,0.00288599,1.87546278,0.00366223,0.45653358,1.08310719,1.63311547,1.63605931,1.75500025,0.70089299,-1.20905540,100.89923072,0.13644938,1.65201040,0.00680942,58.30086016,0.71077059,0.00378717,22,2,1,2025-01-29 22:30:00,2025-01-30 03:52:00,199131,199132,103737.80000000,1,0.39842665
2.30260943,0.00766780,2.10904058,0.00545652,0.00286224,1.90638095,0.00529617,0.11776596,0.76630093,1.36967293,1.14175859,1.43548692,0.61818182,-1.64399622,101.43317410,0.53394339,1.39644339,0.00712167,64.52548942,0.76425470,-0.00063032,22,2,1,2025-01-29 22:45:00,2025-01-30 03:38:00,199131,199133,103451.60000000,2,-0.06248567
2.29737210,0.00736828,2.03080329,0.00543310,0.00284554,1.90933828,0.00228112,0.11775900,0.77344519,1.41862040,1.43065693,1.30393636,0.61987996,-1.70311929,101.95015910,0.51698499,1.45818184,0.00255316,71.86353794,0.36556571,0.03108983,23,2,1,2025-01-29 23:00:00,2025-01-30 03:40:00,199131,199134,103481.60000000,3,-0.01417201
2.44825488,0.00492850,1.27495401,0.00305621,0.00267113,1.14416542,0.00310883,-0.73383647,-0.23599402,2.33526230,0.26533965,-0.69475312,0.21135472,-2.75968693,100.19563607,-0.07369149,2.31703799,0.03605905,52.51102401,1.29331714,-0.00193255,17,3,0,2025-01-30 17:45:00,2025-01-31 00:18:00,199209,199209,104990.40000000,0,0.00000000
2.42133407,0.00498180,1.30305019,0.00310191,0.00267368,1.16016542,0.00345871,-0.17376954,0.28741854,2.80793550,0.55717029,-0.03336920,0.36543878,-2.19092630,100.39003866,0.19440259,2.78854273,0.02963167,54.77134858,0.93375281,0.00114409,18,3,0,2025-01-30 18:00:00,2025-01-31 00:09:00,199209,199210,105271.00000000,1,0.44543755
2.27041946,0.00477610,1.33249847,0.00310757,0.00264950,1.17289011,0.00187192,-0.31630369,0.12666780,2.73552651,0.30534742,0.03105228,0.31877175,-2.45531969,100.07278131,-0.31725735,2.71202961,0.03074542,50.92783505,0.97781202,-0.03224660,18,3,0,2025-01-30 18:15:00,2025-01-31 00:11:00,199209,199211,105169.70000000,2,0.28462920
2.26272860,0.00439597,1.23038007,0.00314837,0.00265334,1.18656483,0.00506689,-0.91804474,-0.51112435,2.28782538,-0.75590673,-1.03072275,0.14817474,-3.34551088,99.04998824,-1.02279307,2.25575017,0.02946447,36.25030755,1.10975907,0.00780851,18,3,0,2025-01-30 18:30:00,2025-01-31 02:32:00,199209,199212,104880.60000000,3,-0.17430165
1.90833251,0.00225773,0.74929866,0.00204840,0.00244906,0.83640085,0.00201192,-1.05681566,-1.45662051,2.53820013,-4.40698447,-0.54177995,0.18062612,-4.62437315,99.60775511,-0.28051879,2.12815874,0.09080130,38.97679889,0.75270061,-0.00507522,1,4,0,2025-01-31 01:15:00,2025-01-31 03:03:00,199239,199239,104724.80000000,0,0.00000000
1.91316287,0.00237642,0.78654568,0.00209705,0.00244882,0.85635010,0.00343306,-1.89852934,-2.38197353,1.31275892,-4.79195442,-2.10773481,0.04949920,-4.92127072,99.45802967,-0.14972544,0.87194296,0.06343661,35.96231627,0.55119790,0.07654236,1,4,0,2025-01-31 01:30:00,2025-01-31 14:00:00,199239,199240,104474.00000000,1,-0.39914137
1.91014361,0.00242610,0.80440331,0.00149235,0.00244700,0.60986750,0.00231782,-1.07635737,-1.59724293,1.93137148,-1.07946871,-1.60817199,0.13141724,-2.79873931,99.56746746,0.10943779,1.44672732,0.07296431,39.39125158,0.85851881,0.00039397,1,4,0,2025-01-31 01:45:00,2025-01-31 03:05:00,199239,199241,104624.40000000,2,-0.15978387
1.91428828,0.00255701,0.84596801,0.00150592,0.00244482,0.61596329,0.00254044,-0.64582074,-1.16027271,2.11642428,-0.62486994,-1.93885228,0.17114240,-2.34671718,99.65498830,0.08752084,1.62150919,0.05671567,41.81456894,0.85243528,0.00373503,2,4,0,2025-01-31 02:00:00,2025-01-31 03:03:00,199239,199242,104707.40000000,3,-0.02769163
1.87054500,0.00250863,0.84940574,0.00153392,0.00245090,0.62585968,0.00217450,-0.93310165,-1.97611716,0.56642977,-2.95929677,-4.44983757,0.18652395,-3.57118288,99.58609192,-0.03373341,-0.61674650,0.07561943,37.65309029,0.69138387,-0.01299446,4,4,1,2025-01-31 04:00:00,2025-01-31 15:33:00,199250,199250,104296.50000000,0,0.00000000
1.85862543,0.00238772,0.81362267,0.00153393,0.00244794,0.62662172,0.00085061,-0.96784572,-2.08085815,0.50104302,-3.10780882,-6.15135693,0.17678540,-3.84198749,99.46318455,-0.12290737,-0.80690677,0.06962864,33.15575242,0.52371976,0.00040163,4,4,1,2025-01-31 04:15:00,2025-01-31 15:33:00,199250,199251,104277.80000000,1,-0.02988275
1.85519246,0.00249848,0.85291617,0.00157232,0.00244670,0.64263121,0.00363208,-0.21035915,-1.24358048,1.15721739,-2.71087635,-4.15271772,0.27498586,-2.75532323,99.60561296,0.14242841,-0.14990680,0.07094363,38.63611386,0.69434821,0.01111172,4,4,1,2025-01-31 04:30:00,2025-01-31 15:36:00,199250,199252,104460.90000000,2,0.26271256
1.86671211,0.00258795,0.87800612,0.00160274,0.00245352,0.65324013,0.00318723,-1.05924877,-2.08561719,0.15132952,-2.80467260,-5.20920746,0.15203658,-3.01679381,99.49506331,-0.11054965,-1.18258562,0.07034535,36.33591731,0.78985090,0.01186692,4,4,1,2025-01-31 04:45:00,2025-01-31 15:31:00,199250,199253,104200.40000000,3,-0.15356859
4.96287072,0.00990002,1.26332820,0.00620343,0.00379864,1.63306846,0.00930452,2.15756068,2.81201802,0.81681520,3.04295717,4.83343211,0.85471456,-1.03050391,103.48623776,-0.27265715,2.13942662,0.00663335,72.12269743,1.49001090,0.00450717,16,0,1,2025-02-03 16:15:00,2025-02-03 19:45:00,199587,199587,98612.40000000,0,0.00000000
4.95121818,0.01010496,1.29238689,0.00614219,0.00380137,1.61578247,0.00817005,2.12603278,2.87221418,1.02913003,3.42619117,4.78143034,0.88950508,-0.76596992,104.25581508,0.76957732,2.32588936,0.00621335,77.72692916,1.15498640,0.01421615,16,0,0,2025-02-03 16:30:00,2025-02-03 17:02:00,199587,199588,98863.10000000,1,0.42371277
4.95256398,0.01010715,1.29254066,0.00604525,0.00380164,1.59017174,0.00564225,1.98114020,2.82010078,1.08285947,3.77667114,4.97627961,0.89896452,-0.69977994,104.38258616,0.12677108,2.38567765,0.00368457,78.48578797,0.98908927,-0.00300077,16,0,0,2025-02-03 16:45:00,2025-02-03 17:02:00,199587,199589,98911.40000000,2,0.50534551
4.94461691,0.01005713,1.28792274,0.00611431,0.00380318,1.60768278,0.00514799,1.57395802,2.48357544,0.82625670,3.56004118,5.29924485,0.86220990,-0.96156587,104.47707930,0.09449314,2.14692174,0.00031420,79.29949548,0.88487644,0.01924946,17,0,1,2025-02-03 17:00:00,2025-02-03 19:47:00,199587,199590,98679.00000000,3,0.11256191
3.60810967,0.00354166,0.62162736,0.00292588,0.00407978,0.71716421,0.00982715,-4.07316738,-2.88272370,0.53489190,-7.11085812,0.82652626,0.24868382,-7.26625872,97.65213112,-1.16075244,5.70857086,0.02379137,8.08968232,1.17087130,0.01935392,5,1,0,2025-02-04 05:15:00,2025-02-04 05:24:00,199639,199639,99211.60000000,0,0.00000000
3.64215968,0.00393469,0.68431263,0.00293473,0.00407626,0.71995539,0.00940983,-4.06915355,-3.28828212,-0.33299496,-6.47081069,0.58110589,0.17665002,-7.38089294,97.48187113,-0.17025999,4.30066282,0.03490209,7.63566406,1.44193064,-0.04137906,5,1,0,2025-02-04 05:30:00,2025-02-04 08:04:00,199640,199640,98869.90000000,0,0.00000000
3.64215968,0.00393469,0.68431263,0.00293473,0.00407626,0.71995539,0.00940983,-4.06915355,-3.28828212,-0.33299496,-6.47081069,0.58110589,0.17665002,-7.38089294,97.48187113,-0.17025999,4.30066282,0.03490209,7.63566406,1.44193064,-0.04137906,5,1,0,2025-02-04 05:30:00,2025-02-04 08:04:00,199639,199640,98869.90000000,1,-0.57402562
3.66366830,0.00415159,0.71771515,0.00286927,0.00407583,0.70397095,0.00657867,-3.63850092,-3.15226287,-0.47339019,-6.65875061,0.51187409,0.15712598,-7.16233721,97.66895735,0.18708622,3.89056297,0.02582580,8.16630601,1.24001029,-0.01218748,5,1,0,2025-02-04 05:45:00,2025-02-04 08:05:00,199640,199641,98814.40000000,1,-0.09355729
3.66366830,0.00415159,0.71771515,0.00286927,0.00407583,0.70397095,0.00657867,-3.63850092,-3.15226287,-0.47339019,-6.65875061,0.51187409,0.15712598,-7.16233721,97.66895735,0.18708622,3.89056297,0.02582580,8.16630601,1.24001029,-0.01218748,5,1,0,2025-02-04 05:45:00,2025-02-04 08:05:00,199639,199641,98814.40000000,2,-0.66726068
3.67564997,0.00442522,0.76233832,0.00284812,0.00407138,0.69954568,0.00576433,-2.84360610,-2.58191575,-0.17528082,-5.02838777,0.72747740,0.18363545,-6.44497014,97.85315909,0.18420174,3.89386896,0.01836347,12.11073872,1.11037273,0.04453943,6,1,0,2025-02-04 06:00:00,2025-02-04 08:01:00,199640,199642,98955.60000000,2,0.14446594
3.67564997,0.00442522,0.76233832,0.00284812,0.00407138,0.69954568,0.00576433,-2.84360610,-2.58191575,-0.17528082,-5.02838777,0.72747740,0.18363545,-6.44497014,97.85315909,0.18420174,3.89386896,0.01836347,12.11073872,1.11037273,0.04453943,6,1,0,2025-02-04 06:00:00,2025-02-04 08:01:00,199639,199642,98955.60000000,3,-0.43005724
3.64885659,0.00458382,0.79562344,0.00297915,0.00407890,0.73038036,0.00489489,-1.77700589,-1.64516662,0.59683824,-3.33850210,2.19241635,0.25252409,-5.42852659,98.11744383,0.26428475,4.49204975,0.02525837,19.56869010,0.94964334,-0.00241698,6,1,0,2025-02-04 06:15:00,2025-02-04 07:42:00,199640,199643,99286.10000000,3,0.70159540
3.59551042,0.00479266,0.84414799,0.00352956,0.00412916,0.85478975,0.00391745,-0.78205515,-1.73467334,-0.63149399,-3.46574846,-5.29461157,0.17058011,-3.60402320,99.74791810,-0.03785271,2.86954531,0.02271800,46.70001059,0.91398738,0.01416576,9,1,1,2025-02-04 09:30:00,2025-02-04 19:36:00,199656,199656,98693.40000000,0,0.00000000
3.59884407,0.00466782,0.82145926,0.00354463,0.00412831,0.85861552,0.00321720,-0.60060280,-1.57692214,-0.50426838,-3.22616336,-5.13851828,0.18437068,-3.51079293,99.45954766,-0.28837044,3.06732407,0.01568482,42.31584374,0.91677039,-0.00130166,9,1,0,2025-02-04 09:45:00,2025-02-04 20:24:00,199656,199657,98750.00000000,1,0.09558221
3.62008801,0.00449475,0.78636249,0.00360387,0.00413541,0.87146499,0.00460430,-1.31195957,-2.37095449,-1.33621697,-3.87927832,-6.49832825,0.10572773,-4.00274588,99.29174067,-0.16780698,2.35907111,0.01413598,40.40417852,0.96439712,-0.00203518,10,1,1,2025-02-04 10:00:00,2025-02-04 19:20:00,199656,199658,98385.30000000,2,-0.52029822
3.60955213,0.00444043,0.77911224,0.00314892,0.00413752,0.76106584,0.00406792,-0.60291003,-1.66714550,-0.68398246,-1.21052460,-6.71950703,0.16792559,-2.29483877,99.17992005,-0.11182062,3.01146098,0.02724743,38.48477150,1.01431881,0.00228229,10,1,1,2025-02-04 10:15:00,2025-02-04 19:36:00,199656,199659,98675.40000000,3,-0.03039717
3.24512342,0.00741223,1.44681075,0.00492464,0.00439954,1.11935180,0.00910547,-1.47072969,-1.53841402,-1.19022224,-1.12281838,-0.34405627,0.11223589,-3.58944776,99.16139531,-0.10759876,-1.02419452,0.01583378,42.16453810,2.85189323,-0.01922869,20,1,0,2025-02-04 20:30:00,2025-02-04 21:24:00,199700,199700,98212.70000000,0,0.00000000
3.23278341,0.00751496,1.47225293,0.00509835,0.00437801,1.16453618,0.00847434,-0.64459256,-0.74829448,-0.43293876,-0.42667975,0.43355082,0.29635165,-2.79073080,99.27190931,0.11051400,-0.29719131,0.02276081,43.30152389,2.68196516,0.00000000,20,1,0,2025-02-04 20:45:00,2025-02-04 21:01:00,199700,199701,98768.70000000,1,0.94353039
3.22882885,0.00726246,1.42438393,0.00504552,0.00437949,1.15208003,0.00456308,-0.79515705,-0.94764991,-0.65294761,-1.09116477,-0.09298986,0.24505741,-3.10301290,99.71032575,0.43841644,-0.54819691,0.02936918,47.11730022,2.12403447,0.01396244,21,1,0,2025-02-04 21:00:00,2025-02-04 21:01:00,199700,199702,98627.70000000,2,0.70425379
3.28703312,0.00772274,1.48794286,0.00495065,0.00438876,1.12802848,0.01031813,-1.20584007,-1.41890455,-1.18651143,-2.28213704,0.34806448,0.16986660,-3.51282655,98.87734487,-0.83298088,-1.10799645,0.00851030,38.90426231,2.57070951,0.00395678,21,1,0,2025-02-04 21:15:00,2025-02-04 21:24:00,199700,199703,98179.70000000,3,-0.05600090
3.54246608,0.00916010,1.63768835,0.00535140,0.00442978,1.20805061,0.00946728,-0.42109574,-1.15485646,-1.42019618,-1.70321932,-1.26492287,0.32830205,-3.55175497,97.21966996,-0.00596080,-1.41840366,0.00025087,27.70237905,1.61939833,-0.00111782,23,1,0,2025-02-04 23:00:00,2025-02-05 11:30:00,199710,199710,97661.70000000,0,0.00000000
3.54778207,0.00877911,1.56720599,0.00538401,0.00442879,1.21568450,0.00477929,-0.18925938,-0.93507736,-1.23710782,-1.37791930,-1.28014500,0.36994757,-3.46912544,97.42857854,0.20890858,-1.25211620,0.00444168,29.96835639,1.65267873,0.00000000,23,1,0,2025-02-04 23:15:00,2025-02-05 02:24:00,199710,199711,97859.70000000,1,0.33790114
